search URL:,https://patents.google.com/?q=%22digital+identity%22&before=priority:20231231&after=priority:20200101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-112291305-A,Code chain construction method and device based on unified identification ,全球码链科技合作中心有限公司,"张超, 杜志辉, 刘大宇, 刘练坤, 和丽辉",2020-10-09,2020-10-09,2021-01-29,,https://patents.google.com/patent/CN112291305A/en,https://patentimages.storage.googleapis.com/66/6d/b7/88d858e1ca1d58/HDA0002716055590000011.png
WO-2021239090-A1,"Credit granting processing method, apparatus, device and system ",支付宝(杭州)信息技术有限公司,"曲正云, 朱永春, 陈锐发, 张文强, 杨振宇, 刘屹东",2020-05-29,2021-05-28,2021-12-02,,https://patents.google.com/patent/WO2021239090A1/en,https://patentimages.storage.googleapis.com/88/79/b7/a5fa8df61b586c/PCTCN2021096607-appb-300001.png
CN-113641983-A,"Account binding method, device and system for application program ",支付宝(杭州)信息技术有限公司,王坤,2020-04-15,2020-04-15,2021-11-12,,https://patents.google.com/patent/CN113641983A/en,https://patentimages.storage.googleapis.com/97/89/c7/432f72111f64e9/HDA0003213313930000011.png
CN-112328997-A,Credible identity recognition method and system based on block chain ,"安徽继远软件有限公司, 国网信息通信产业集团有限公司","章玉龙, 李志�, 高文俊, 戴聿雯, 李林懋, 王松林",2020-11-26,2020-11-26,2021-02-05,,https://patents.google.com/patent/CN112328997A/en,https://patentimages.storage.googleapis.com/aa/fa/5c/0ee0da647a35ad/HDA0002802113980000011.png
CN-112019534-A,Digital truck construction method based on trusted Internet of vehicles intelligent equipment ,南京云链智运科技有限公司,杨昕吉,2020-08-21,2020-08-21,2020-12-01,,https://patents.google.com/patent/CN112019534A/en,https://patentimages.storage.googleapis.com/29/8b/31/3c5e0ca2cdaa16/HDA0002643459220000011.png
CN-111769941-A,Business processing method and device and integrated business service system ,北京金山云网络技术有限公司,"韩鹏, 朱江",2020-07-15,2020-07-15,2020-10-13,,https://patents.google.com/patent/CN111769941A/en,https://patentimages.storage.googleapis.com/1e/1e/3c/f56cd8b44496d5/HDA0002585213040000011.png
CN-112184374-A,"Commodity recommendation method and device, computer equipment and storage medium ",广东智源机器人科技有限公司,"黎晓林, 陈贞雅",2020-09-28,2020-09-28,2021-01-05,,https://patents.google.com/patent/CN112184374A/en,https://patentimages.storage.googleapis.com/c4/6d/4c/346320f9c18d61/HDA0002706322580000011.png
CN-112908442-A,"Medical data sharing method, device, equipment and computer readable medium ","京东数科海益信息科技有限公司, 京东数字科技控股股份有限公司",于潇豫,2021-03-05,2021-03-05,2021-06-04,,https://patents.google.com/patent/CN112908442A/en,https://patentimages.storage.googleapis.com/1d/e1/27/859a19f0379be2/HDA0002964459940000011.png
CN-115208704-A,Identity authentication system and political service application system ,欣诚信息技术有限公司,"柳俊峰, 赵鹏, 杜少朋, 邵慧杰, 曹龙, 张晓明",2022-09-16,2022-09-16,2022-10-18,,https://patents.google.com/patent/CN115208704A/en,https://patentimages.storage.googleapis.com/22/3a/f8/0d5cba38186eac/220909154712.png
US-11546338-B1,Digital account controls portal and protocols for federated and non-federated systems and devices ,"Wells Fargo Bank, N.A.","Vladimir Charnauski, David Mochizuki",2021-01-05,2021-01-05,2023-01-03,2023-01-03,https://patents.google.com/patent/US11546338B1/en,https://patentimages.storage.googleapis.com/14/bf/7c/b445627d10f0d0/US11546338-20230103-D00000.png
US-2023208637-A1,Key management method and apparatus ,"Beijing Sursen Information Technology Co., Ltd.",Donglin Wang,2020-08-31,2023-02-28,2023-06-29,,https://patents.google.com/patent/US20230208637A1/en,https://patentimages.storage.googleapis.com/c9/3b/fa/11a7595c232f9c/US20230208637A1-20230629-D00000.png
US-2021365913-A1,Systems and methods for providing identity data to a point of sale terminal ,The Toronto-Dominion Bank,"Milos Dunjic, David Samuel TAX",2020-05-20,2020-05-20,2021-11-25,,https://patents.google.com/patent/US20210365913A1/en,https://patentimages.storage.googleapis.com/78/f1/d5/1c9fc130af065b/US20210365913A1-20211125-D00000.png
CN-115514560-A,Internet of things terminal identity authentication system based on edge calculation ,中凯智慧物联科技(广东)有限公司,"韩辉, 韩智铭",2022-09-21,2022-09-21,2022-12-23,,https://patents.google.com/patent/CN115514560A/en,https://patentimages.storage.googleapis.com/d6/73/ac/7f9df3b939b6c5/HDA0003856933160000011.png
WO-2023004491-A2,Methods and systems for generating and validating uses of digital credentials and other documents ,Donald Craig Waugh,Donald Craig Waugh,2021-07-28,2022-09-28,2023-02-02,,https://patents.google.com/patent/WO2023004491A2/en,
CN-111932261-A,Asset data management method and device based on verifiable statement ,支付宝(杭州)信息技术有限公司,"陈锐发, 陆旭明, 代平, 张宇航",2020-09-22,2020-09-22,2020-11-13,,https://patents.google.com/patent/CN111932261A/en,https://patentimages.storage.googleapis.com/2b/8a/7d/de41554f294811/2009211543071.png
WO-2022252992-A1,User data authorization method and user data authorization system ,"支付宝(杭州)信息技术有限公司, 蚂蚁区块链科技(上海)有限公司","孙善禄, 李书博",2021-06-01,2022-05-19,2022-12-08,,https://patents.google.com/patent/WO2022252992A1/en,https://patentimages.storage.googleapis.com/11/5d/ff/fa13b611469d71/PCTCN2022093793-appb-300001.png
US-11403643-B2,Utilizing a time-dependent graph convolutional neural network for fraudulent transaction identification ,Adobe Inc.,"Shubhranshu Shekhar, Deepak Pai, Sriram Ravindran",2020-01-24,2020-01-24,2022-08-02,2022-08-02,https://patents.google.com/patent/US11403643B2/en,https://patentimages.storage.googleapis.com/71/06/77/21fcc1b067cd36/US11403643-20220802-D00000.png
CN-113723954-A,Method for detecting and supervising abnormal transaction nodes in block chain ,"复旦大学, 上海信联信息发展股份有限公司","张鹏, 张曙华, 徐政, 杨安荣, 卢暾, 张仙红, 尚笠, 顾宁",2021-06-15,2021-06-15,2021-11-30,,https://patents.google.com/patent/CN113723954A/en,https://patentimages.storage.googleapis.com/7b/15/5c/b4af03e37423de/HDA0003114019660000011.png
CN-115277122-A,Cross-border data flow and supervision system based on block chain ,"云南财经大学, 云南农优科技有限公司","余益民, 陈韬伟, 宋智明, 段正泰, 杨潜, 宋俊蓉, 赵进一",2022-07-12,2022-07-12,2022-11-01,,https://patents.google.com/patent/CN115277122A/en,https://patentimages.storage.googleapis.com/29/80/ce/8a24d3b2626d4e/HDA0003741186890000011.png
CN-114444134-A,"Data use authorization method, system and device ",支付宝(杭州)信息技术有限公司,"孙善禄, 李书博",2022-01-27,2022-01-27,2022-05-06,,https://patents.google.com/patent/CN114444134A/en,https://patentimages.storage.googleapis.com/40/b6/a4/b5f96b0141fde9/HDA0003492728030000011.png
CN-114187673-A,Mobile attendance system based on block chain and method thereof ,薪太软(上海)科技发展有限公司,"李昭君, 王志新, 朱彬",2021-12-01,2021-12-01,2022-03-15,,https://patents.google.com/patent/CN114187673A/en,https://patentimages.storage.googleapis.com/ec/17/06/9ccbfaa5be4c17/HDA0003387258640000011.png
CN-113438087-A,System mirror image signature verification method based on state cryptographic algorithm under UBOOT ,深圳市风云实业有限公司,"詹晋川, 许鹏飞, 刘颖丽",2021-06-24,2021-06-24,2021-09-24,,https://patents.google.com/patent/CN113438087A/en,https://patentimages.storage.googleapis.com/63/90/90/e9370a2d554e38/HDA0003130664060000011.png
CN-112651052-A,Data right confirming method and system based on block chain technology ,"江苏通付盾科技有限公司, 江苏通付盾区块链科技有限公司","汪德嘉, 宋超, 张齐齐",2020-12-24,2020-12-24,2021-04-13,,https://patents.google.com/patent/CN112651052A/en,https://patentimages.storage.googleapis.com/a2/76/96/dd43bad7a2cbd4/HDA0002857469010000011.png
US-2022086646-A1,"Devices, systems, and methods using microtransponders ",P-Chip Ip Holdings Inc.,"William E. Eibon, Joseph Wagner",2020-09-17,2021-09-01,2022-03-17,,https://patents.google.com/patent/US20220086646A1/en,https://patentimages.storage.googleapis.com/d5/8a/85/ab4cefcfb55f04/US20220086646A1-20220317-D00000.png
CN-113824564-A,Online signing method and system based on block chain ,江苏通付盾科技有限公司,"汪德嘉, 李栋, 李兰平, 殷明",2021-09-17,2021-09-17,2021-12-21,,https://patents.google.com/patent/CN113824564A/en,https://patentimages.storage.googleapis.com/f1/4e/60/2e85129a3110f9/HDA0003267387570000011.png
CN-114329528-A,File data management method and system based on block chain ,中元众诚(北京)科技有限公司,"刘清松, 王明生, 邓智洪, 戈思进, 姚栋, 王亚飞, 刘冬冬, 亓彬, 罗明",2021-12-20,2021-12-20,2022-04-12,,https://patents.google.com/patent/CN114329528A/en,https://patentimages.storage.googleapis.com/2e/b0/62/ee00fc29b41a0c/211216135220.png
CN-113506111-A,Entity article ownership registration method and device based on block chain ,支付宝(杭州)信息技术有限公司,"陈敏聪, 朱剑雄, 徐寅",2021-09-07,2021-09-07,2021-10-15,,https://patents.google.com/patent/CN113506111A/en,https://patentimages.storage.googleapis.com/3b/6a/41/2fc65796169518/210826140459.png
CN-114067615-A,Intelligent security system based on Internet of things ,"宁波海特技术转移有限公司, 嘉兴青芒创业服务有限公司",陈啸,2021-10-28,2021-10-28,2022-02-18,,https://patents.google.com/patent/CN114067615A/en,https://patentimages.storage.googleapis.com/f7/86/64/ac4bd9e778b44e/HDA0003325962250000011.png
CN-112508578-A,Resource transfer request verification and sending method and device based on block chain ,支付宝(杭州)信息技术有限公司,"李艳鹏, 陆旭明, 程龙, 赵文强",2021-02-04,2021-02-04,2021-03-16,,https://patents.google.com/patent/CN112508578A/en,https://patentimages.storage.googleapis.com/35/67/a4/bd1525c2b45b42/210118111455.png
CN-112200552-B,"Resource transfer method, device and equipment based on block chain ",支付宝(杭州)信息技术有限公司,"刘晓磊, 王吉元, 蒋海滔, 陈敏聪",2020-06-24,2020-06-24,2022-08-16,2022-08-16,https://patents.google.com/patent/CN112200552B/en,https://patentimages.storage.googleapis.com/5e/52/c0/0e87c423a68570/HDA0002777254730000011.png
US-2023208669-A1,Smart Device Provisioning ,T-Mobile Innovations Llc,"Christopher Callender, Brian Kuntz, Lyle W. Paczkowski, Michael D. Svoren, Jr.",2020-11-04,2023-02-22,2023-06-29,,https://patents.google.com/patent/US20230208669A1/en,https://patentimages.storage.googleapis.com/00/c8/bf/0aea406d74e11f/US20230208669A1-20230629-D00000.png
CN-111930834-A,Block chain based commenting method and device ,上海旺链信息科技有限公司,"于中阳, 刘涛, 马博文",2020-07-15,2020-07-15,2020-11-13,,https://patents.google.com/patent/CN111930834A/en,https://patentimages.storage.googleapis.com/f3/88/ed/646b866c517d1f/HDA0002585177580000011.png
CN-112738253-B,"Block chain-based data processing method, device, equipment and storage medium ",北京百度网讯科技有限公司,刘晓赫,2020-12-30,2020-12-30,2023-04-25,2023-04-25,https://patents.google.com/patent/CN112738253B/en,https://patentimages.storage.googleapis.com/21/a2/a3/e47ff3e744e829/HDA0002875818640000011.png
CN-113569213-A,Industrial park application safety support system and method based on 5G technology ,河南中盾云安信息科技有限公司,"郭仲勇, 曹彦朋, 张宏元, 岳勇, 许高锋, 梁勇利",2021-08-13,2021-08-13,2021-10-29,,https://patents.google.com/patent/CN113569213A/en,https://patentimages.storage.googleapis.com/8b/b6/19/5f3ac3d3aeb9a9/210813193028.png
CN-111555891-A,Material data self-management and self-management system based on block chain and use method thereof ,北京思源政通科技集团有限公司,"陈善华, 刘毅",2020-06-28,2020-06-28,2020-08-18,,https://patents.google.com/patent/CN111555891A/en,https://patentimages.storage.googleapis.com/95/ff/34/da21695dae57d5/HDA0002557373640000011.png
CN-111488619-A,Health data privacy protection and sharing system based on block chain ,医遛健康咨询（上海）有限公司,张斌,2020-04-16,2020-04-16,2020-08-04,,https://patents.google.com/patent/CN111488619A/en,https://patentimages.storage.googleapis.com/3f/92/39/3c855d12256aa1/HDA0002454171440000011.png
US-2022407728-A1,Systems and methods for processing blockchain transactions ,"Inveniam Capital Partners, Inc.",Paul Snow,2021-06-19,2022-07-25,2022-12-22,,https://patents.google.com/patent/US20220407728A1/en,https://patentimages.storage.googleapis.com/dd/12/88/24aa5ca3417715/US20220407728A1-20221222-D00000.png
CN-111931238-B,"Block chain-based data asset transfer method, device and equipment ",支付宝(杭州)信息技术有限公司,"李书博, 杨文玉, 孙善禄, 代平, 杨仁慧, 刘勤",2020-09-15,2020-09-15,2021-05-04,2021-05-04,https://patents.google.com/patent/CN111931238B/en,https://patentimages.storage.googleapis.com/5b/d1/7a/a523cab2e1beb1/200909153239.png
CN-111666553-A,Block chain identity authority management method based on distributed PKI ,江苏荣泽信息科技股份有限公司,"蔡潇, 王剑",2020-07-17,2020-07-17,2020-09-15,,https://patents.google.com/patent/CN111666553A/en,https://patentimages.storage.googleapis.com/1d/c5/6b/775144a70768d7/HDA0002590142390000011.png
US-2021326889-A1,Information sharing methods and systems ,"Alipay (Hangzhou) Information Technology Co., Ltd.","Xinmin Wang, Renhui Yang, Yuan Chen, Wenyu Yang, Feng Qian, Qianting Guo, Shubo Li",2020-08-31,2021-06-30,2021-10-21,,https://patents.google.com/patent/US20210326889A1/en,https://patentimages.storage.googleapis.com/71/e5/d3/f9496bc2120770/US20210326889A1-20211021-D00000.png
CN-111490879-A,Digital certificate generation method and system based on biological characteristics ,山东确信信息产业股份有限公司,"王吉伟, 刘伟, 王立伟",2020-04-13,2020-04-13,2020-08-04,,https://patents.google.com/patent/CN111490879A/en,https://patentimages.storage.googleapis.com/87/96/3b/62e81a59b9de46/HDA0002448197770000011.png
CN-115002130-A,Personal digital twin DID construction application method based on block chain ,赵瑞,赵瑞,2022-05-31,2022-05-31,2022-09-02,,https://patents.google.com/patent/CN115002130A/en,https://patentimages.storage.googleapis.com/0b/95/49/8ded23cd7ba6fb/HDA0003671571530000011.png
US-11310244-B2,"Information sharing methods, apparatuses, and devices ","Alipay (Hangzhou) Information Technology Co., Ltd.","Yuan Chen, Renhui Yang, Wenyu Yang, Xinmin Wang, Feng Qian, Qianting Guo, Shubo Li",2020-08-31,2021-06-30,2022-04-19,2022-04-19,https://patents.google.com/patent/US11310244B2/en,https://patentimages.storage.googleapis.com/41/d1/0e/50c3f0bcdbbe25/US11310244-20220419-D00000.png
EP-3962135-A1,"Information sharing methods, apparatuses, and devices ","Alipay (Hangzhou) Information Technology Co., Ltd.","Wenyu Yang, Renhui Yang, Yuan Chen, Xinmin Wang, Feng Qian, Qianting Guo, Shubo LI",2020-08-31,2021-06-29,2022-03-02,,https://patents.google.com/patent/EP3962135A1/en,https://patentimages.storage.googleapis.com/50/57/17/f912fbfd6bd85a/imgf0001.png
